contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,stockTicker,expiryDate,stockClosePrice
META250718C00350000,2025-06-30 13:30:11+00:00,350.0,389.23,366.95,368.6,0.0,0.0,5.0,46.0,1.9218753906250001,True,REGULAR,USD,META,2025-07-18,738.0900268554688
META250718C00355000,2025-06-23 15:08:45+00:00,355.0,338.14,361.65,363.9,0.0,0.0,4.0,5.0,1.88671931640625,True,REGULAR,USD,META,2025-07-18,698.530029296875
META250718C00360000,2025-06-23 19:28:56+00:00,360.0,337.66,356.65,358.9,0.0,0.0,5.0,6.0,1.8515632421875,True,REGULAR,USD,META,2025-07-18,698.530029296875
META250718C00365000,2025-06-24 13:51:22+00:00,365.0,346.4,351.65,353.9,0.0,0.0,3.0,6.0,1.818360283203125,True,REGULAR,USD,META,2025-07-18,712.2000122070312
META250718C00370000,2025-07-08 16:26:27+00:00,370.0,351.34,346.9,348.7,0.0,0.0,6.0,129.0,1.8027353613281247,True,REGULAR,USD,META,2025-07-18,720.6699829101562
META250718C00375000,2025-06-25 14:34:44+00:00,375.0,339.5,341.85,343.7,0.0,0.0,1.0,24.0,1.75000125,True,REGULAR,USD,META,2025-07-18,708.6799926757812
META250718C00380000,2025-07-10 14:04:22+00:00,380.0,342.65,336.85,338.7,0.0,0.0,3.0,48.0,1.716798291015625,True,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00385000,2025-06-09 18:24:31+00:00,385.0,315.98,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,META,2025-07-18,693.5263671875
META250718C00390000,2025-06-27 18:42:00+00:00,390.0,338.85,326.7,328.9,0.0,0.0,1.0,2.0,1.669923525390625,True,REGULAR,USD,META,2025-07-18,733.6300048828125
META250718C00395000,2025-04-30 18:07:07+00:00,395.0,152.8,253.25,256.05,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,META,2025-07-18,548.577880859375
META250718C00400000,2025-07-11 17:22:42+00:00,400.0,320.97,316.95,318.65,0.33999634,0.10604009,11.0,5211.0,1.60547072265625,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00405000,2025-06-26 18:01:24+00:00,405.0,322.35,311.2,314.2,0.0,0.0,1.0,45.0,1.5000025,True,REGULAR,USD,META,2025-07-18,726.0900268554688
META250718C00410000,2025-06-26 14:16:44+00:00,410.0,312.0,306.9,308.75,0.0,0.0,1.0,97.0,1.5585959570312498,True,REGULAR,USD,META,2025-07-18,726.0900268554688
META250718C00415000,2025-06-23 15:09:06+00:00,415.0,278.54,301.75,303.95,0.0,0.0,1.0,11.0,1.5419944775390624,True,REGULAR,USD,META,2025-07-18,698.530029296875
META250718C00420000,2025-07-07 16:59:05+00:00,420.0,302.22,296.9,298.75,0.0,0.0,2.0,20.0,1.4970728271484375,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00425000,2025-07-07 15:00:18+00:00,425.0,300.0,291.7,293.95,0.0,0.0,2.0,8.0,1.466799541015625,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00430000,2025-07-01 14:39:54+00:00,430.0,298.9,286.7,288.95,0.0,0.0,3.0,4.0,1.4375028125,True,REGULAR,USD,META,2025-07-18,719.219970703125
META250718C00435000,2025-07-01 19:51:51+00:00,435.0,285.58,281.75,284.0,0.0,0.0,1.0,14.0,1.43359658203125,True,REGULAR,USD,META,2025-07-18,719.219970703125
META250718C00440000,2025-07-02 19:59:09+00:00,440.0,274.65,276.95,278.75,0.0,0.0,54.0,65.0,1.3916046044921875,True,REGULAR,USD,META,2025-07-18,713.5700073242188
META250718C00445000,2025-06-20 14:34:28+00:00,445.0,247.01,271.95,273.75,0.0,0.0,1.0,35.0,1.3623078759765623,True,REGULAR,USD,META,2025-07-18,682.3499755859375
META250718C00450000,2025-07-11 17:15:07+00:00,450.0,271.82,267.0,268.7,-0.07998657,-0.029417643,1.0,138.0,1.3330111474609372,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00455000,2025-06-16 13:31:07+00:00,455.0,247.3,261.75,263.95,0.0,0.0,5.0,6.0,1.3046909765624997,True,REGULAR,USD,META,2025-07-18,702.1199951171875
META250718C00460000,2025-07-09 15:48:13+00:00,460.0,277.05,256.95,258.75,0.0,0.0,1.0,22.0,1.2763708056640621,True,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00465000,2025-07-08 18:33:22+00:00,465.0,255.05,251.95,253.75,0.0,0.0,2.0,31.0,1.2480506347656248,True,REGULAR,USD,META,2025-07-18,720.6699829101562
META250718C00470000,2025-07-07 15:40:59+00:00,470.0,255.3,246.95,248.8,0.0,0.0,6.0,175.0,1.2314491552734375,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00475000,2025-07-11 18:25:19+00:00,475.0,244.55,241.95,243.8,-9.860001,-3.875634,13.0,37.0,1.2041055419921873,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00480000,2025-07-09 16:08:34+00:00,480.0,256.44,236.95,238.8,0.0,0.0,5.0,68.0,1.1762736499023436,True,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00485000,2025-07-01 16:22:54+00:00,485.0,232.9,231.95,233.8,0.0,0.0,2.0,158.0,1.1494183154296875,True,REGULAR,USD,META,2025-07-18,719.219970703125
META250718C00490000,2025-07-07 15:05:32+00:00,490.0,236.4,227.0,228.8,0.0,0.0,28.0,156.0,1.1318402783203125,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00495000,2025-07-07 17:01:36+00:00,495.0,227.44,222.0,223.8,0.0,0.0,1.0,55.0,1.1044966650390626,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00500000,2025-07-11 18:52:08+00:00,500.0,217.7,217.1,218.75,-18.330002,-7.765963,36.0,1198.0,1.0869186279296876,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00505000,2025-07-01 15:17:48+00:00,505.0,215.35,212.0,213.8,0.0,0.0,1.0,49.0,1.0517625537109376,True,REGULAR,USD,META,2025-07-18,719.219970703125
META250718C00510000,2025-07-11 17:56:40+00:00,510.0,209.0,207.1,208.7,-2.8600006,-1.3499484,2.0,344.0,1.0253954980468751,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00515000,2025-07-09 17:21:36+00:00,515.0,219.47,202.1,203.8,0.0,0.0,1.0,152.0,1.015629921875,True,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00520000,2025-07-10 16:40:02+00:00,520.0,205.96,197.1,198.85,0.0,0.0,3.0,805.0,0.9970703417968749,True,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00525000,2025-07-07 19:38:57+00:00,525.0,190.59,192.0,193.85,-4.01001,-2.0606422,5.0,578.0,0.9555668505859375,True,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00530000,2025-07-10 19:50:00+00:00,530.0,197.5,187.05,188.85,0.0,0.0,9.0,413.0,0.937500625,True,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00535000,2025-07-09 15:56:49+00:00,535.0,179.5,182.0,183.85,-21.220001,-10.571941,1.0,329.0,0.90429783203125,True,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00540000,2025-07-11 15:30:48+00:00,540.0,179.15,177.05,178.85,-8.840012,-4.702384,4.0,560.0,0.8862316064453124,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00545000,2025-07-11 15:13:37+00:00,545.0,172.14,172.15,173.9,-9.4900055,-5.2249107,10.0,322.0,0.8808605664062499,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00550000,2025-07-11 19:52:36+00:00,550.0,167.13,167.3,168.7,-10.399994,-5.8581614,10.0,1577.0,0.8491226025390625,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00555000,2025-07-10 16:33:22+00:00,555.0,171.45,162.05,163.85,0.0,0.0,3.0,959.0,0.8110370458984374,True,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00560000,2025-07-11 19:53:48+00:00,560.0,157.82,157.05,158.85,-18.37999,-10.431323,10.0,450.0,0.7861349511718749,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00565000,2025-07-11 17:46:12+00:00,565.0,152.91,152.05,153.9,-12.089996,-7.3272705,2.0,247.0,0.7675804492187501,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00570000,2025-07-11 18:37:59+00:00,570.0,149.73,147.1,148.85,-6.480011,-4.1482687,2.0,369.0,0.7426783544921874,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00575000,2025-07-11 19:53:25+00:00,575.0,142.18,142.1,143.9,-17.380005,-10.892457,31.0,698.0,0.7241238525390624,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00580000,2025-07-11 19:55:17+00:00,580.0,138.18,137.25,138.65,-8.160004,-5.5760584,7.0,518.0,0.6879914013671876,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00585000,2025-07-11 16:38:58+00:00,585.0,135.62,132.0,133.65,-5.5700073,-3.9450438,3.0,840.0,0.632816171875,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00590000,2025-07-11 15:01:39+00:00,590.0,126.4,127.25,128.65,-12.599998,-9.064747,25.0,524.0,0.6401403173828125,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00595000,2025-07-11 14:54:02+00:00,595.0,119.73,122.25,123.7,-20.57,-14.66144,3.0,1052.0,0.6213416772460938,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00600000,2025-07-11 18:39:41+00:00,600.0,119.89,117.25,118.9,-7.510002,-5.894821,37.0,1703.0,0.6162147753906251,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00605000,2025-07-11 19:56:56+00:00,605.0,112.63,112.15,114.0,-8.340004,-6.894274,13.0,537.0,0.5918009570312501,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00610000,2025-07-11 18:00:07+00:00,610.0,108.75,107.2,109.0,-8.849998,-7.5255094,12.0,793.0,0.5712933496093751,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00615000,2025-07-11 18:28:42+00:00,615.0,103.85,102.2,104.0,-8.800003,-7.811809,1.0,488.0,0.5468795312500001,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00620000,2025-07-11 14:15:23+00:00,620.0,95.6,97.25,99.05,-12.099998,-11.234911,14.0,726.0,0.5300339965820313,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00625000,2025-07-11 18:07:33+00:00,625.0,92.85,92.75,94.1,-8.610001,-8.486104,14.0,690.0,0.5395553857421876,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00630000,2025-07-11 18:55:34+00:00,630.0,89.5,87.3,89.1,-8.5,-8.67347,22.0,2173.0,0.5762981823730469,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00635000,2025-07-11 19:43:54+00:00,635.0,84.5,82.45,84.1,-10.5,-11.052631,1116.0,765.0,0.5484664294433594,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00640000,2025-07-11 19:53:02+00:00,640.0,77.4,77.9,78.75,-8.0,-9.3676815,13.0,1045.0,0.49255878540039066,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00645000,2025-07-11 19:33:05+00:00,645.0,74.91,72.2,74.35,-6.6399994,-8.142243,5.0,694.0,0.5101367346191408,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00650000,2025-07-11 19:50:00+00:00,650.0,67.8,67.6,69.15,-10.949997,-13.904758,117.0,5060.0,0.4681449670410156,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00655000,2025-07-11 13:43:04+00:00,655.0,58.55,62.7,64.1,-12.060001,-17.079735,5.0,704.0,0.4366511413574219,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00660000,2025-07-11 18:28:27+00:00,660.0,59.59,57.7,59.1,-8.960003,-13.070755,36.0,4989.0,0.40845318115234375,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00665000,2025-07-11 19:37:17+00:00,665.0,54.59,53.25,54.2,-6.5200005,-10.669286,8.0,715.0,0.38623660644531244,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00670000,2025-07-11 19:56:52+00:00,670.0,48.48,48.3,49.6,-10.16,-17.326057,106.0,2712.0,0.3789124609375,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00675000,2025-07-11 19:54:40+00:00,675.0,43.88,43.55,44.55,-10.549999,-19.38269,120.0,2404.0,0.34632001342773433,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00677500,2025-07-11 15:45:56+00:00,677.5,43.35,41.15,42.0,-13.530003,-23.786924,79.0,140.0,0.3288641333007812,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00680000,2025-07-11 19:54:40+00:00,680.0,39.6,38.7,40.0,-9.400002,-19.183676,106.0,2680.0,0.3363103479003906,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00682500,2025-07-11 19:32:38+00:00,682.5,38.31,36.5,37.4,-6.6899986,-14.866664,10.0,111.0,0.3161079132080078,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00685000,2025-07-11 19:59:53+00:00,685.0,34.63,34.4,34.9,-8.66,-20.00462,181.0,981.0,0.3001778967285156,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00687500,2025-07-11 19:59:38+00:00,687.5,32.6,32.1,32.65,-8.75,-21.160824,44.0,116.0,0.29407444213867184,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00690000,2025-07-11 19:54:05+00:00,690.0,29.95,29.95,30.5,-8.68,-22.469584,225.0,1664.0,0.29053443847656246,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00692500,2025-07-11 19:55:00+00:00,692.5,28.45,27.65,28.25,-9.25,-24.535809,74.0,179.0,0.2820506365966796,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00695000,2025-07-11 19:59:11+00:00,695.0,26.0,25.65,26.0,-8.889999,-25.48008,227.0,1028.0,0.2726513165283203,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00697500,2025-07-11 19:33:27+00:00,697.5,23.67,23.6,23.95,-8.980001,-27.503832,149.0,218.0,0.2685009674072265,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00700000,2025-07-11 19:58:02+00:00,700.0,21.73,21.65,21.95,-9.380001,-30.151081,687.0,7369.0,0.26416751464843746,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00702500,2025-07-11 19:59:52+00:00,702.5,19.92,19.7,20.0,-8.620001,-30.203224,283.0,434.0,0.25965095825195317,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00705000,2025-07-11 19:59:01+00:00,705.0,18.02,17.9,18.15,-7.33,-28.915188,301.0,1817.0,0.25608043731689456,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00707500,2025-07-11 19:58:31+00:00,707.5,16.13,16.1,16.4,-7.870001,-32.791668,252.0,134.0,0.25318129638671877,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00710000,2025-07-11 19:59:53+00:00,710.0,14.64,14.5,14.7,-7.659999,-34.34977,2976.0,2293.0,0.24958025817871093,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00712500,2025-07-11 19:58:47+00:00,712.5,13.0,12.95,13.15,-7.3999996,-36.274506,1595.0,485.0,0.2475661181640625,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00715000,2025-07-11 19:59:58+00:00,715.0,11.5,11.5,11.7,-7.5,-39.473682,5463.0,1371.0,0.24576559906005857,True,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00720000,2025-07-11 19:59:55+00:00,720.0,8.9,8.9,9.1,-6.1000004,-40.66667,9110.0,3292.0,0.2425612854003906,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00725000,2025-07-11 19:59:57+00:00,725.0,6.82,6.75,6.85,-5.03,-42.447258,6626.0,2575.0,0.23847197082519528,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00730000,2025-07-11 19:59:59+00:00,730.0,5.05,5.0,5.1,-4.3999996,-46.560844,8237.0,3839.0,0.23734283172607418,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00735000,2025-07-11 19:59:33+00:00,735.0,3.7,3.6,3.7,-3.7,-50.0,3245.0,2529.0,0.23627472717285153,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00740000,2025-07-11 19:59:54+00:00,740.0,2.6,2.58,2.66,-3.0,-53.57143,4961.0,4693.0,0.2368240380859375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00745000,2025-07-11 19:59:36+00:00,745.0,1.85,1.82,1.87,-2.35,-55.95238,2191.0,2854.0,0.23731231445312498,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00750000,2025-07-11 19:59:50+00:00,750.0,1.29,1.26,1.3,-1.81,-58.3871,11183.0,9152.0,0.23853300537109373,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00755000,2025-07-11 19:59:49+00:00,755.0,0.89,0.87,0.9,-1.33,-59.90991,2487.0,1652.0,0.2406081799316406,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00760000,2025-07-11 19:59:47+00:00,760.0,0.62,0.61,0.63,-1.06,-63.095234,2986.0,3514.0,0.24390404541015626,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00765000,2025-07-11 19:59:52+00:00,765.0,0.43,0.42,0.45,-0.71,-62.2807,884.0,1220.0,0.2485426708984375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00770000,2025-07-11 19:59:17+00:00,770.0,0.31,0.3,0.32,-0.52,-62.650604,1326.0,2034.0,0.252937158203125,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00775000,2025-07-11 19:59:25+00:00,775.0,0.23,0.22,0.23,-0.35999995,-61.016945,519.0,2003.0,0.257819921875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00780000,2025-07-11 19:59:26+00:00,780.0,0.17,0.15,0.17,-0.24999999,-59.523808,692.0,3591.0,0.26367923828125,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00785000,2025-07-11 19:58:56+00:00,785.0,0.13,0.12,0.13,-0.19,-59.375,1402.0,6140.0,0.270515107421875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00790000,2025-07-11 19:57:16+00:00,790.0,0.09,0.08,0.11,-0.16,-64.0,487.0,1218.0,0.28125718749999995,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00795000,2025-07-11 19:32:20+00:00,795.0,0.08,0.06,0.09,-0.10000001,-55.555557,172.0,1766.0,0.28955788574218744,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00800000,2025-07-11 19:36:41+00:00,800.0,0.07,0.05,0.07,-0.059999995,-46.153843,1034.0,4688.0,0.295905478515625,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00805000,2025-07-11 18:00:02+00:00,805.0,0.07,0.05,0.06,-0.080000006,-53.333336,87.0,543.0,0.305671005859375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00810000,2025-07-11 19:57:00+00:00,810.0,0.05,0.03,0.05,-0.029999997,-37.499996,104.0,558.0,0.313483427734375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00815000,2025-07-11 19:44:52+00:00,815.0,0.04,0.02,0.05,-0.04,-50.0,27.0,578.0,0.32813171874999997,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00820000,2025-07-11 19:37:44+00:00,820.0,0.04,0.02,0.04,-0.030000001,-42.857143,21.0,1716.0,0.33399103515625,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00825000,2025-07-11 18:49:34+00:00,825.0,0.04,0.01,0.04,-0.02,-33.333336,21.0,870.0,0.34766277343749996,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00830000,2025-07-11 18:28:47+00:00,830.0,0.03,0.01,0.03,-0.01,-25.0,10.0,439.0,0.35156898437499995,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00835000,2025-07-11 14:55:24+00:00,835.0,0.02,0.0,0.03,-0.06,-75.0,35.0,149.0,0.3632876171875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00840000,2025-07-11 15:42:03+00:00,840.0,0.04,0.0,0.03,0.0,0.0,191.0,322.0,0.37695935546875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00845000,2025-07-11 19:57:46+00:00,845.0,0.02,0.01,0.02,-0.2,-90.90909,3.0,88.0,0.37500625,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00850000,2025-07-11 17:13:58+00:00,850.0,0.01,0.01,0.02,-0.02,-66.66667,41.0,1554.0,0.38672488281249995,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00855000,2025-07-10 19:38:15+00:00,855.0,0.02,0.0,0.02,0.0,0.0,200.0,584.0,0.398443515625,False,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00860000,2025-07-10 19:50:57+00:00,860.0,0.02,0.0,0.02,0.0,0.0,1.0,338.0,0.4101621484375,False,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00865000,2025-07-09 16:12:45+00:00,865.0,0.02,0.0,0.02,-0.05,-71.42857,1.0,178.0,0.42188078125,False,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00870000,2025-07-11 18:51:59+00:00,870.0,0.01,0.0,0.02,-0.04,-80.00001,300.0,2667.0,0.4335994140625,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00875000,2025-07-11 18:52:09+00:00,875.0,0.01,0.0,0.02,0.0,0.0,502.0,238.0,0.445318046875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00880000,2025-07-11 18:52:53+00:00,880.0,0.01,0.0,0.02,-0.03,-75.0,303.0,750.0,0.45703667968750006,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00885000,2025-07-10 16:51:03+00:00,885.0,0.02,0.0,0.01,0.0,0.0,1.0,153.0,0.445318046875,False,REGULAR,USD,META,2025-07-18,727.239990234375
META250718C00890000,2025-07-09 16:56:12+00:00,890.0,0.02,0.0,0.01,0.0,0.0,5.0,206.0,0.45313046875,False,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00895000,2025-07-11 18:33:03+00:00,895.0,0.01,0.0,0.01,-0.01,-50.0,3.0,171.0,0.4687553125,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00900000,2025-07-11 14:21:08+00:00,900.0,0.02,0.0,0.01,0.0,0.0,298.0,1277.0,0.476567734375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00920000,2025-07-11 19:11:00+00:00,920.0,0.01,0.0,0.01,0.0,0.0,91.0,6118.0,0.51562984375,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00940000,2025-07-11 18:27:57+00:00,940.0,0.01,0.0,0.01,-0.01,-50.0,27.0,449.0,0.5312546875,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00950000,2025-07-11 13:38:37+00:00,950.0,0.01,0.0,0.01,0.0,0.0,1.0,1099.0,0.5468795312500001,False,REGULAR,USD,META,2025-07-18,717.510009765625
META250718C00960000,2025-07-09 14:06:52+00:00,960.0,0.02,0.0,0.01,0.0,0.0,39.0,493.0,0.5625043750000001,False,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C00970000,2025-07-03 16:57:52+00:00,970.0,0.04,0.0,0.01,0.0,0.0,2.0,35.0,0.5937540625000001,False,REGULAR,USD,META,2025-07-18,719.010009765625
META250718C00980000,2025-07-07 15:26:26+00:00,980.0,0.01,0.0,0.01,0.0,0.0,20.0,135.0,0.6093789062500001,False,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C00990000,2025-07-07 13:45:00+00:00,990.0,0.03,0.0,0.01,0.0,0.0,2.0,148.0,0.6250037500000001,False,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C01000000,2025-07-07 19:25:08+00:00,1000.0,0.01,0.0,0.01,0.0,0.0,91.0,919.0,0.64062859375,False,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C01010000,2025-07-02 17:02:04+00:00,1010.0,0.01,0.0,0.01,0.0,0.0,94.0,181.0,0.6562534375000001,False,REGULAR,USD,META,2025-07-18,713.5700073242188
META250718C01020000,2025-06-16 15:47:46+00:00,1020.0,0.03,0.0,0.01,0.0,0.0,1.0,28.0,0.6718782812500002,False,REGULAR,USD,META,2025-07-18,702.1199951171875
META250718C01030000,2025-07-07 13:40:57+00:00,1030.0,0.02,0.0,0.01,0.0,0.0,1.0,91.0,0.6875031250000001,False,REGULAR,USD,META,2025-07-18,718.3499755859375
META250718C01040000,2025-07-01 14:24:19+00:00,1040.0,0.03,0.0,0.01,0.0,0.0,1.0,40.0,0.7187528125,False,REGULAR,USD,META,2025-07-18,719.219970703125
META250718C01050000,2025-06-30 19:40:32+00:00,1050.0,0.03,0.0,0.01,0.0,0.0,30.0,51.0,0.73437765625,False,REGULAR,USD,META,2025-07-18,738.0900268554688
META250718C01060000,2025-06-30 19:34:50+00:00,1060.0,0.01,0.0,0.01,0.0,0.0,25.0,419.0,0.7500025,False,REGULAR,USD,META,2025-07-18,738.0900268554688
META250718C01070000,2025-07-03 16:14:25+00:00,1070.0,0.01,0.0,0.01,0.0,0.0,3.0,170.0,0.7656273437500001,False,REGULAR,USD,META,2025-07-18,719.010009765625
META250718C01080000,2025-06-06 18:19:33+00:00,1080.0,0.05,0.0,0.02,0.0,0.0,3.0,133.0,0.8125018749999999,False,REGULAR,USD,META,2025-07-18,697.173583984375
META250718C01090000,2025-06-10 19:33:29+00:00,1090.0,0.05,0.0,0.0,0.0,0.0,1.0,159.0,0.500005,False,REGULAR,USD,META,2025-07-18,701.8599853515625
META250718C01100000,2025-07-09 19:17:57+00:00,1100.0,0.01,0.0,0.01,0.0,0.0,1.0,352.0,0.8125018749999999,False,REGULAR,USD,META,2025-07-18,732.780029296875
META250718C01110000,2025-06-30 19:35:18+00:00,1110.0,0.02,0.0,0.01,0.0,0.0,23.0,89.0,0.8281267187499999,False,REGULAR,USD,META,2025-07-18,738.0900268554688
META250718C01120000,2025-06-02 17:47:44+00:00,1120.0,0.03,0.0,0.02,0.0,0.0,8.0,0.0,0.8828136718749999,False,REGULAR,USD,META,2025-07-18,670.3842163085938
META250718C01130000,2025-06-26 18:10:52+00:00,1130.0,0.01,0.0,0.01,0.0,0.0,30.0,10.0,0.85937640625,False,REGULAR,USD,META,2025-07-18,726.0900268554688
META250718C01140000,2025-06-26 16:15:55+00:00,1140.0,0.01,0.0,0.01,0.0,0.0,10.0,12.0,0.87500125,False,REGULAR,USD,META,2025-07-18,726.0900268554688
META250718C01150000,2025-06-26 18:08:34+00:00,1150.0,0.01,0.0,0.01,0.0,0.0,20.0,81.0,0.8906260937499999,False,REGULAR,USD,META,2025-07-18,726.0900268554688
META250718C01160000,2025-06-24 19:25:07+00:00,1160.0,0.01,0.0,0.01,0.0,0.0,1.0,167.0,0.9062509375,False,REGULAR,USD,META,2025-07-18,712.2000122070312
META250718C01170000,2025-05-12 17:45:02+00:00,1170.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0,0.992187578125,False,REGULAR,USD,META,2025-07-18,638.9383544921875
META250718C01180000,2025-05-27 13:32:41+00:00,1180.0,0.01,0.0,0.02,0.0,0.0,1.0,3.0,0.98437515625,False,REGULAR,USD,META,2025-07-18,641.826171875
